DateKey,Date,FullDateUK,FullDateUSA,DayOfMonth,DaySuffix,DayName,DayOfWeekUSA,DayOfWeekUK,DayOfWeekInMonth,DayOfWeekInYear,DayOfQuarter,DayOfYear,WeekOfMonth,WeekOfQuarter,WeekOfYear,Month,MonthName,MonthOfQuarter,Quarter,QuarterName,Year,YearName,MonthYear,MMYYYY,FirstDayOfMonth,LastDayOfMonth,FirstDayOfQuarter,LastDayOfQuarter,FirstDayOfYear,LastDayOfYear,IsHolidayUSA,IsWeekday,HolidayUSA,IsHolidayUK,HolidayUK
20240320,2024-03-20 00:00:00,20/03/2024,03/20/2024,20,20th,Wednesday,4,3,3,12,12,80,4,12,12,3,March,3,1,First,2024,CY 2024,Mar-2024  ,032024,2024-03-01,2024-03-31,2024-01-01,2024-03-31,2024-01-01,2024-12-31,False,True,,False,
20240321,2024-03-21 00:00:00,21/03/2024,03/21/2024,21,21st,Thursday,5,4,3,12,12,81,4,12,12,3,March,3,1,First,2024,CY 2024,Mar-2024  ,032024,2024-03-01,2024-03-31,2024-01-01,2024-03-31,2024-01-01,2024-12-31,False,True,,False,
20240322,2024-03-22 00:00:00,22/03/2024,03/22/2024,22,22nd,Friday,6,5,4,12,12,82,4,12,12,3,March,3,1,First,2024,CY 2024,Mar-2024  ,032024,2024-03-01,2024-03-31,2024-01-01,2024-03-31,2024-01-01,2024-12-31,False,True,,False,
20240323,2024-03-23 00:00:00,23/03/2024,03/23/2024,23,23rd,Saturday,7,6,4,12,12,83,4,12,12,3,March,3,1,First,2024,CY 2024,Mar-2024  ,032024,2024-03-01,2024-03-31,2024-01-01,2024-03-31,2024-01-01,2024-12-31,False,False,,False,
20240324,2024-03-24 00:00:00,24/03/2024,03/24/2024,24,24th,Sunday,1,7,4,12,12,84,5,12,13,3,March,3,1,First,2024,CY 2024,Mar-2024  ,032024,2024-03-01,2024-03-31,2024-01-01,2024-03-31,2024-01-01,2024-12-31,False,False,,False,
20240325,2024-03-25 00:00:00,25/03/2024,03/25/2024,25,25th,Monday,2,1,4,13,13,85,5,13,13,3,March,3,1,First,2024,CY 2024,Mar-2024  ,032024,2024-03-01,2024-03-31,2024-01-01,2024-03-31,2024-01-01,2024-12-31,False,True,,False,
20240326,2024-03-26 00:00:00,26/03/2024,03/26/2024,26,26th,Tuesday,3,2,4,13,13,86,5,13,13,3,March,3,1,First,2024,CY 2024,Mar-2024  ,032024,2024-03-01,2024-03-31,2024-01-01,2024-03-31,2024-01-01,2024-12-31,False,True,,False,
20240327,2024-03-27 00:00:00,27/03/2024,03/27/2024,27,27th,Wednesday,4,3,4,13,13,87,5,13,13,3,March,3,1,First,2024,CY 2024,Mar-2024  ,032024,2024-03-01,2024-03-31,2024-01-01,2024-03-31,2024-01-01,2024-12-31,False,True,,False,
20240328,2024-03-28 00:00:00,28/03/2024,03/28/2024,28,28th,Thursday,5,4,4,13,13,88,5,13,13,3,March,3,1,First,2024,CY 2024,Mar-2024  ,032024,2024-03-01,2024-03-31,2024-01-01,2024-03-31,2024-01-01,2024-12-31,False,True,,False,
20240329,2024-03-29 00:00:00,29/03/2024,03/29/2024,29,29th,Friday,6,5,5,13,13,89,5,13,13,3,March,3,1,First,2024,CY 2024,Mar-2024  ,032024,2024-03-01,2024-03-31,2024-01-01,2024-03-31,2024-01-01,2024-12-31,False,True,,False,
20240330,2024-03-30 00:00:00,30/03/2024,03/30/2024,30,30th,Saturday,7,6,5,13,13,90,5,13,13,3,March,3,1,First,2024,CY 2024,Mar-2024  ,032024,2024-03-01,2024-03-31,2024-01-01,2024-03-31,2024-01-01,2024-12-31,False,False,,False,
20240331,2024-03-31 00:00:00,31/03/2024,03/31/2024,31,31st,Sunday,1,7,5,13,13,91,6,13,14,3,March,3,1,First,2024,CY 2024,Mar-2024  ,032024,2024-03-01,2024-03-31,2024-01-01,2024-03-31,2024-01-01,2024-12-31,False,False,,False,
20240401,2024-04-01 00:00:00,01/04/2024,04/01/2024,1,1st,Monday,2,1,1,14,1,92,1,1,14,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240402,2024-04-02 00:00:00,02/04/2024,04/02/2024,2,2nd,Tuesday,3,2,1,14,1,93,1,1,14,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240403,2024-04-03 00:00:00,03/04/2024,04/03/2024,3,3rd,Wednesday,4,3,1,14,1,94,1,1,14,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240404,2024-04-04 00:00:00,04/04/2024,04/04/2024,4,4th,Thursday,5,4,1,14,1,95,1,1,14,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240405,2024-04-05 00:00:00,05/04/2024,04/05/2024,5,5th,Friday,6,5,1,14,1,96,1,1,14,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240406,2024-04-06 00:00:00,06/04/2024,04/06/2024,6,6th,Saturday,7,6,1,14,1,97,1,1,14,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240407,2024-04-07 00:00:00,07/04/2024,04/07/2024,7,7th,Sunday,1,7,1,14,1,98,2,1,15,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240408,2024-04-08 00:00:00,08/04/2024,04/08/2024,8,8th,Monday,2,1,2,15,2,99,2,2,15,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240409,2024-04-09 00:00:00,09/04/2024,04/09/2024,9,9th,Tuesday,3,2,2,15,2,100,2,2,15,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240410,2024-04-10 00:00:00,10/04/2024,04/10/2024,10,10th,Wednesday,4,3,2,15,2,101,2,2,15,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240411,2024-04-11 00:00:00,11/04/2024,04/11/2024,11,11th,Thursday,5,4,2,15,2,102,2,2,15,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240412,2024-04-12 00:00:00,12/04/2024,04/12/2024,12,12th,Friday,6,5,2,15,2,103,2,2,15,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240413,2024-04-13 00:00:00,13/04/2024,04/13/2024,13,13th,Saturday,7,6,2,15,2,104,2,2,15,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240414,2024-04-14 00:00:00,14/04/2024,04/14/2024,14,14th,Sunday,1,7,2,15,2,105,3,2,16,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240415,2024-04-15 00:00:00,15/04/2024,04/15/2024,15,15th,Monday,2,1,3,16,3,106,3,3,16,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240416,2024-04-16 00:00:00,16/04/2024,04/16/2024,16,16th,Tuesday,3,2,3,16,3,107,3,3,16,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240417,2024-04-17 00:00:00,17/04/2024,04/17/2024,17,17th,Wednesday,4,3,3,16,3,108,3,3,16,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240418,2024-04-18 00:00:00,18/04/2024,04/18/2024,18,18th,Thursday,5,4,3,16,3,109,3,3,16,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,True,Good Friday
20240419,2024-04-19 00:00:00,19/04/2024,04/19/2024,19,19th,Friday,6,5,3,16,3,110,3,3,16,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240420,2024-04-20 00:00:00,20/04/2024,04/20/2024,20,20th,Saturday,7,6,3,16,3,111,3,3,16,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240421,2024-04-21 00:00:00,21/04/2024,04/21/2024,21,21st,Sunday,1,7,3,16,3,112,4,3,17,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,True,Easter Monday
20240422,2024-04-22 00:00:00,22/04/2024,04/22/2024,22,22nd,Monday,2,1,4,17,4,113,4,4,17,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240423,2024-04-23 00:00:00,23/04/2024,04/23/2024,23,23rd,Tuesday,3,2,4,17,4,114,4,4,17,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240424,2024-04-24 00:00:00,24/04/2024,04/24/2024,24,24th,Wednesday,4,3,4,17,4,115,4,4,17,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240425,2024-04-25 00:00:00,25/04/2024,04/25/2024,25,25th,Thursday,5,4,4,17,4,116,4,4,17,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240426,2024-04-26 00:00:00,26/04/2024,04/26/2024,26,26th,Friday,6,5,4,17,4,117,4,4,17,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240427,2024-04-27 00:00:00,27/04/2024,04/27/2024,27,27th,Saturday,7,6,4,17,4,118,4,4,17,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240428,2024-04-28 00:00:00,28/04/2024,04/28/2024,28,28th,Sunday,1,7,4,17,4,119,5,4,18,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240429,2024-04-29 00:00:00,29/04/2024,04/29/2024,29,29th,Monday,2,1,5,18,5,120,5,5,18,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240430,2024-04-30 00:00:00,30/04/2024,04/30/2024,30,30th,Tuesday,3,2,5,18,5,121,5,5,18,4,April,1,2,Second,2024,CY 2024,Apr-2024  ,042024,2024-04-01,2024-04-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240501,2024-05-01 00:00:00,01/05/2024,05/01/2024,1,1st,Wednesday,4,3,1,18,5,122,1,5,18,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240502,2024-05-02 00:00:00,02/05/2024,05/02/2024,2,2nd,Thursday,5,4,1,18,5,123,1,5,18,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240503,2024-05-03 00:00:00,03/05/2024,05/03/2024,3,3rd,Friday,6,5,1,18,5,124,1,5,18,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240504,2024-05-04 00:00:00,04/05/2024,05/04/2024,4,4th,Saturday,7,6,1,18,5,125,1,5,18,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240505,2024-05-05 00:00:00,05/05/2024,05/05/2024,5,5th,Sunday,1,7,1,18,5,126,2,5,19,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,True,Early May Bank Holiday
20240506,2024-05-06 00:00:00,06/05/2024,05/06/2024,6,6th,Monday,2,1,1,19,6,127,2,6,19,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240507,2024-05-07 00:00:00,07/05/2024,05/07/2024,7,7th,Tuesday,3,2,1,19,6,128,2,6,19,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240508,2024-05-08 00:00:00,08/05/2024,05/08/2024,8,8th,Wednesday,4,3,2,19,6,129,2,6,19,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240509,2024-05-09 00:00:00,09/05/2024,05/09/2024,9,9th,Thursday,5,4,2,19,6,130,2,6,19,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240510,2024-05-10 00:00:00,10/05/2024,05/10/2024,10,10th,Friday,6,5,2,19,6,131,2,6,19,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240511,2024-05-11 00:00:00,11/05/2024,05/11/2024,11,11th,Saturday,7,6,2,19,6,132,2,6,19,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240512,2024-05-12 00:00:00,12/05/2024,05/12/2024,12,12th,Sunday,1,7,2,19,6,133,3,6,20,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240513,2024-05-13 00:00:00,13/05/2024,05/13/2024,13,13th,Monday,2,1,2,20,7,134,3,7,20,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240514,2024-05-14 00:00:00,14/05/2024,05/14/2024,14,14th,Tuesday,3,2,2,20,7,135,3,7,20,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240515,2024-05-15 00:00:00,15/05/2024,05/15/2024,15,15th,Wednesday,4,3,3,20,7,136,3,7,20,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240516,2024-05-16 00:00:00,16/05/2024,05/16/2024,16,16th,Thursday,5,4,3,20,7,137,3,7,20,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240517,2024-05-17 00:00:00,17/05/2024,05/17/2024,17,17th,Friday,6,5,3,20,7,138,3,7,20,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240518,2024-05-18 00:00:00,18/05/2024,05/18/2024,18,18th,Saturday,7,6,3,20,7,139,3,7,20,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240519,2024-05-19 00:00:00,19/05/2024,05/19/2024,19,19th,Sunday,1,7,3,20,7,140,4,7,21,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240520,2024-05-20 00:00:00,20/05/2024,05/20/2024,20,20th,Monday,2,1,3,21,8,141,4,8,21,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240521,2024-05-21 00:00:00,21/05/2024,05/21/2024,21,21st,Tuesday,3,2,3,21,8,142,4,8,21,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240522,2024-05-22 00:00:00,22/05/2024,05/22/2024,22,22nd,Wednesday,4,3,4,21,8,143,4,8,21,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240523,2024-05-23 00:00:00,23/05/2024,05/23/2024,23,23rd,Thursday,5,4,4,21,8,144,4,8,21,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240524,2024-05-24 00:00:00,24/05/2024,05/24/2024,24,24th,Friday,6,5,4,21,8,145,4,8,21,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240525,2024-05-25 00:00:00,25/05/2024,05/25/2024,25,25th,Saturday,7,6,4,21,8,146,4,8,21,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240526,2024-05-26 00:00:00,26/05/2024,05/26/2024,26,26th,Sunday,1,7,4,21,8,147,5,8,22,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,True,Spring Bank Holiday
20240527,2024-05-27 00:00:00,27/05/2024,05/27/2024,27,27th,Monday,2,1,4,22,9,148,5,9,22,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240528,2024-05-28 00:00:00,28/05/2024,05/28/2024,28,28th,Tuesday,3,2,4,22,9,149,5,9,22,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240529,2024-05-29 00:00:00,29/05/2024,05/29/2024,29,29th,Wednesday,4,3,5,22,9,150,5,9,22,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240530,2024-05-30 00:00:00,30/05/2024,05/30/2024,30,30th,Thursday,5,4,5,22,9,151,5,9,22,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240531,2024-05-31 00:00:00,31/05/2024,05/31/2024,31,31st,Friday,6,5,5,22,9,152,5,9,22,5,May,2,2,Second,2024,CY 2024,May-2024  ,052024,2024-05-01,2024-05-31,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240601,2024-06-01 00:00:00,01/06/2024,06/01/2024,1,1st,Saturday,7,6,1,22,9,153,1,9,22,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240602,2024-06-02 00:00:00,02/06/2024,06/02/2024,2,2nd,Sunday,1,7,1,22,9,154,2,9,23,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240603,2024-06-03 00:00:00,03/06/2024,06/03/2024,3,3rd,Monday,2,1,1,23,10,155,2,10,23,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240604,2024-06-04 00:00:00,04/06/2024,06/04/2024,4,4th,Tuesday,3,2,1,23,10,156,2,10,23,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240605,2024-06-05 00:00:00,05/06/2024,06/05/2024,5,5th,Wednesday,4,3,1,23,10,157,2,10,23,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240606,2024-06-06 00:00:00,06/06/2024,06/06/2024,6,6th,Thursday,5,4,1,23,10,158,2,10,23,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240607,2024-06-07 00:00:00,07/06/2024,06/07/2024,7,7th,Friday,6,5,1,23,10,159,2,10,23,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240608,2024-06-08 00:00:00,08/06/2024,06/08/2024,8,8th,Saturday,7,6,2,23,10,160,2,10,23,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240609,2024-06-09 00:00:00,09/06/2024,06/09/2024,9,9th,Sunday,1,7,2,23,10,161,3,10,24,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240610,2024-06-10 00:00:00,10/06/2024,06/10/2024,10,10th,Monday,2,1,2,24,11,162,3,11,24,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240611,2024-06-11 00:00:00,11/06/2024,06/11/2024,11,11th,Tuesday,3,2,2,24,11,163,3,11,24,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240612,2024-06-12 00:00:00,12/06/2024,06/12/2024,12,12th,Wednesday,4,3,2,24,11,164,3,11,24,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240613,2024-06-13 00:00:00,13/06/2024,06/13/2024,13,13th,Thursday,5,4,2,24,11,165,3,11,24,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240614,2024-06-14 00:00:00,14/06/2024,06/14/2024,14,14th,Friday,6,5,2,24,11,166,3,11,24,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240615,2024-06-15 00:00:00,15/06/2024,06/15/2024,15,15th,Saturday,7,6,3,24,11,167,3,11,24,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240616,2024-06-16 00:00:00,16/06/2024,06/16/2024,16,16th,Sunday,1,7,3,24,11,168,4,11,25,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240617,2024-06-17 00:00:00,17/06/2024,06/17/2024,17,17th,Monday,2,1,3,25,12,169,4,12,25,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240618,2024-06-18 00:00:00,18/06/2024,06/18/2024,18,18th,Tuesday,3,2,3,25,12,170,4,12,25,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240619,2024-06-19 00:00:00,19/06/2024,06/19/2024,19,19th,Wednesday,4,3,3,25,12,171,4,12,25,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240620,2024-06-20 00:00:00,20/06/2024,06/20/2024,20,20th,Thursday,5,4,3,25,12,172,4,12,25,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240621,2024-06-21 00:00:00,21/06/2024,06/21/2024,21,21st,Friday,6,5,3,25,12,173,4,12,25,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
20240622,2024-06-22 00:00:00,22/06/2024,06/22/2024,22,22nd,Saturday,7,6,4,25,12,174,4,12,25,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240623,2024-06-23 00:00:00,23/06/2024,06/23/2024,23,23rd,Sunday,1,7,4,25,12,175,5,12,26,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,False,,False,
20240624,2024-06-24 00:00:00,24/06/2024,06/24/2024,24,24th,Monday,2,1,4,26,13,176,5,13,26,6,June,3,2,Second,2024,CY 2024,Jun-2024  ,062024,2024-06-01,2024-06-30,2024-04-01,2024-06-30,2024-01-01,2024-12-31,False,True,,False,
