"id_factura","cantidad_vendida","precio_unitario_historico","ingresos_linea","llave_fecha","id_track_original","nombre_cancion","album","artista","genero_actual","genero_anterior","registro_activo"
242,1,0.99,0.99,20231126,948,"Easy","Angel Dust","Faith No More","Alternative & Punk","","T"
242,1,0.99,0.99,20231126,954,"Cuckoo For Caca","King For A Day Fool For A Lifetime","Faith No More","Rock","","T"
242,1,0.99,0.99,20231126,960,"What A Day","King For A Day Fool For A Lifetime","Faith No More","Rock","","T"
242,1,0.99,0.99,20231126,966,"Falling To Pieces","The Real Thing","Faith No More","Alternative & Punk","","T"
242,1,0.99,0.99,20231126,972,"Woodpecker From Mars","The Real Thing","Faith No More","Alternative & Punk","","T"
243,1,0.99,0.99,20231201,981,"Zeca Violeiro","Deixa Entrar","Falamansa","Latin","","T"
243,1,0.99,0.99,20231201,990,"No Way Back","In Your Honor [Disc 1]","Foo Fighters","Rock","","T"
243,1,0.99,0.99,20231201,999,"Still","In Your Honor [Disc 2]","Foo Fighters","Rock","","T"
243,1,0.99,0.99,20231201,1008,"Razor","In Your Honor [Disc 2]","Foo Fighters","Rock","","T"
243,1,0.99,0.99,20231201,1017,"Overdrive","One By One","Foo Fighters","Alternative & Punk","","T"
243,1,0.99,0.99,20231201,1026,"My Hero","The Colour And The Shape","Foo Fighters","Rock","","T"
243,1,0.99,0.99,20231201,1035,"New York New York","My Way: The Best Of Frank Sinatra [Disc 1]","Frank Sinatra","Easy Listening","","T"
243,1,0.99,0.99,20231201,1044,"My Kind Of Town","My Way: The Best Of Frank Sinatra [Disc 1]","Frank Sinatra","Easy Listening","","T"
243,1,0.99,0.99,20231201,1053,"Bad Bad Leroy Brown","My Way: The Best Of Frank Sinatra [Disc 1]","Frank Sinatra","Easy Listening","","T"
243,1,0.99,0.99,20231201,1062,"Zamba��o","Roda De Funk","Funk Como Le Gusta","Latin","","T"
243,1,0.99,0.99,20231201,1071,"Divirta-Se (Saindo Da Sua)","Roda De Funk","Funk Como Le Gusta","Latin","","T"
243,1,0.99,0.99,20231201,1080,"Assum Preto","As Can��es de Eu Tu Eles","Gilberto Gil","Soundtrack","","T"
243,1,0.99,0.99,20231201,1089,"Is This Love (Live)","Quanta Gente Veio Ver (Live)","Gilberto Gil","Latin","","T"
243,1,0.99,0.99,20231201,1098,"Copacabana (Live)","Quanta Gente Veio Ver (Live)","Gilberto Gil","Latin","","T"
244,1,0.99,0.99,20231209,1112,"Beira Mar","Unplugged","Eric Clapton","Latin","","T"
245,1,0.99,0.99,20231222,1113,"Sampa","Unplugged","Eric Clapton","Latin","","T"
245,1,0.99,0.99,20231222,1114,"Parabolicamar�","Unplugged","Eric Clapton","Latin","","T"
246,1,0.99,0.99,20231222,1116,"Expresso 2222","Unplugged","Eric Clapton","Latin","","T"
246,1,0.99,0.99,20231222,1118,"Palco","Unplugged","Eric Clapton","Latin","","T"
247,1,0.99,0.99,20231223,1120,"S�tio Do Pica-Pau Amarelo","Unplugged","Eric Clapton","Latin","","T"
247,1,0.99,0.99,20231223,1122,"Faceless","Faceless","Godsmack","Metal","","T"
247,1,0.99,0.99,20231223,1124,"Make Me Believe","Faceless","Godsmack","Metal","","T"
247,1,0.99,0.99,20231223,1126,"Re-Align","Faceless","Godsmack","Metal","","T"
248,1,0.99,0.99,20231224,1130,"I Am","Faceless","Godsmack","Metal","","T"
248,1,0.99,0.99,20231224,1134,"Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home","American Idiot","Green Day","Alternative & Punk","","T"
248,1,0.99,0.99,20231224,1138,"St. Jimmy","American Idiot","Green Day","Alternative & Punk","","T"
248,1,0.99,0.99,20231224,1142,"Letterbomb","American Idiot","Green Day","Alternative & Punk","","T"
248,1,0.99,0.99,20231224,1146,"Welcome to the Jungle","Appetite for Destruction","Guns N' Roses","Rock","","T"
248,1,0.99,0.99,20231224,1150,"Mr. Brownstone","Appetite for Destruction","Guns N' Roses","Rock","","T"
249,1,0.99,0.99,20231227,1156,"Anything Goes","Appetite for Destruction","Guns N' Roses","Rock","","T"
249,1,0.99,0.99,20231227,1162,"Perfect Crime","Use Your Illusion I","Guns N' Roses","Rock","","T"
249,1,0.99,0.99,20231227,1168,"The Garden","Use Your Illusion I","Guns N' Roses","Rock","","T"
249,1,0.99,0.99,20231227,1174,"Civil War","Use Your Illusion II","Guns N' Roses","Metal","","T"
249,1,0.99,0.99,20231227,1180,"Breakdown","Use Your Illusion II","Guns N' Roses","Metal","","T"
249,1,0.99,0.99,20231227,1186,"Don't Cry","Use Your Illusion II","Guns N' Roses","Metal","","T"
249,1,0.99,0.99,20231227,1192,"L'Arc En Ciel De Miles","Blue Moods","Incognito","Jazz","","T"
249,1,0.99,0.99,20231227,1198,"Jacob's Ladder","Blue Moods","Incognito","Jazz","","T"
249,1,0.99,0.99,20231227,1204,"The Pilgrim","A Matter of Life and Death","Iron Maiden","Rock","","T"
250,1,0.99,0.99,20240101,1213,"The Trooper","A Real Dead One","Iron Maiden","Metal","","T"
250,1,0.99,0.99,20240101,1222,"Iron Maiden","A Real Dead One","Iron Maiden","Metal","","T"
250,1,0.99,0.99,20240101,1231,"Bring Your Daughter... To The Slaughter","A Real Live One","Iron Maiden","Metal","","T"
250,1,0.99,0.99,20240101,1240,"Dream Of Mirrors","Brave New World","Iron Maiden","Rock","","T"
250,1,0.99,0.99,20240101,1249,"Dance Of Death","Dance Of Death","Iron Maiden","Heavy Metal","","T"
250,1,0.99,0.99,20240101,1258,"Afraid To Shoot Strangers","Fear Of The Dark","Iron Maiden","Rock","","T"
250,1,0.99,0.99,20240101,1267,"Fear Of The Dark","Fear Of The Dark","Iron Maiden","Rock","","T"
250,1,0.99,0.99,20240101,1276,"09 - Iron Maiden","Iron Maiden","Iron Maiden","Blues","","T"
250,1,0.99,0.99,20240101,1285,"Purgatory","Killers","Iron Maiden","Heavy Metal","","T"
250,1,0.99,0.99,20240101,1294,"Powerslave","Live After Death","Iron Maiden","Metal","","T"
250,1,0.99,0.99,20240101,1303,"Die With Your Boots On","Live After Death","Iron Maiden","Heavy Metal","","T"
250,1,0.99,0.99,20240101,1312,"The Evil That Men Do","Live At Donington 1992 (Disc 1)","Iron Maiden","Rock","","T"
250,1,0.99,0.99,20240101,1321,"Hallowed Be Thy Name","Live At Donington 1992 (Disc 2)","Iron Maiden","Rock","","T"
250,1,0.99,0.99,20240101,1330,"The Assassin","No Prayer For The Dying","Iron Maiden","Metal","","T"
251,1,0.99,0.99,20240109,1344,"Aces High","Powerslave","Iron Maiden","Metal","","T"
252,1,0.99,0.99,20240122,1345,"2 Minutes To Midnight","Powerslave","Iron Maiden","Metal","","T"
252,1,0.99,0.99,20240122,1346,"Losfer Words","Powerslave","Iron Maiden","Metal","","T"
253,1,0.99,0.99,20240122,1348,"Duelists","Powerslave","Iron Maiden","Metal","","T"
253,1,0.99,0.99,20240122,1350,"Powerslave","Powerslave","Iron Maiden","Metal","","T"
254,1,0.99,0.99,20240123,1352,"Intro","Rock In Rio [CD1]","Iron Maiden","Metal","","T"
254,1,0.99,0.99,20240123,1354,"Ghost Of The Navigator","Rock In Rio [CD1]","Iron Maiden","Metal","","T"
254,1,0.99,0.99,20240123,1356,"Wrathchild","Rock In Rio [CD1]","Iron Maiden","Metal","","T"
254,1,0.99,0.99,20240123,1358,"Blood Brothers","Rock In Rio [CD1]","Iron Maiden","Metal","","T"
255,1,0.99,0.99,20240124,1362,"Dream Of Mirrors","Rock In Rio [CD2]","Iron Maiden","Rock","","T"
255,1,0.99,0.99,20240124,1366,"Iron Maiden","Rock In Rio [CD2]","Iron Maiden","Rock","","T"
255,1,0.99,0.99,20240124,1370,"Run To The Hills","Rock In Rio [CD2]","Iron Maiden","Rock","","T"
255,1,0.99,0.99,20240124,1374,"The Evil That Men Do","Seventh Son of a Seventh Son","Iron Maiden","Metal","","T"
255,1,0.99,0.99,20240124,1378,"Only the Good Die Young","Seventh Son of a Seventh Son","Iron Maiden","Metal","","T"
255,1,0.99,0.99,20240124,1382,"Heaven Can Wait","Somewhere in Time","Iron Maiden","Metal","","T"
256,1,0.99,0.99,20240127,1388,"Children of the Damned","The Number of The Beast","Iron Maiden","Metal","","T"
256,1,0.99,0.99,20240127,1394,"The Prisoner","The Number of The Beast","Iron Maiden","Metal","","T"
256,1,0.99,0.99,20240127,1400,"The Aftermath","The X Factor","Iron Maiden","Rock","","T"
256,1,0.99,0.99,20240127,1406,"Futureal","Virtual XI","Iron Maiden","Rock","","T"
256,1,0.99,0.99,20240127,1412,"Don't Look To The Eyes Of A Stranger","Virtual XI","Iron Maiden","Rock","","T"
256,1,0.99,0.99,20240127,1418,"Papa's Got A Brand New Bag Pt.1","Sex Machine","James Brown","R&B/Soul","","T"
256,1,0.99,0.99,20240127,1424,"Hey America","Sex Machine","James Brown","R&B/Soul","","T"
256,1,0.99,0.99,20240127,1430,"Living In America","Sex Machine","James Brown","R&B/Soul","","T"
256,1,0.99,0.99,20240127,1436,"Hooked Up","Emergency On Planet Earth","Jamiroquai","Rock","","T"
257,1,0.99,0.99,20240201,1445,"Planet Home","Synkronized","Jamiroquai","R&B/Soul","","T"
257,1,0.99,0.99,20240201,1454,"Deeper Underground","Synkronized","Jamiroquai","R&B/Soul","","T"
257,1,0.99,0.99,20240201,1463,"Journey To Arnhemland","The Return Of The Space Cowboy","Jamiroquai","Electronica/Dance","","T"
257,1,0.99,0.99,20240201,1472,"Radio Song","Get Born","JET","Alternative & Punk","","T"
257,1,0.99,0.99,20240201,1481,"Red House","Are You Experienced?","Jimi Hendrix","Rock","","T"
257,1,0.99,0.99,20240201,1490,"Hey Joe","Are You Experienced?","Jimi Hendrix","Rock","","T"
257,1,0.99,0.99,20240201,1499,"Always With Me Always With You","Surfing with the Alien (Remastered)","Joe Satriani","Rock","","T"
257,1,0.99,0.99,20240201,1508,"Mama Africa","Jorge Ben Jor 25 Anos","Jorge Ben","Latin","","T"
257,1,0.99,0.99,20240201,1517,"Santa Clara Clareou","Jorge Ben Jor 25 Anos","Jorge Ben","Latin","","T"
257,1,0.99,0.99,20240201,1526,"Encontrar Algu�m","Jota Quest-1995","Jota Quest","Latin","","T"
257,1,0.99,0.99,20240201,1535,"No Futuro","Cafezinho","Jo�o Suplicy","World","","T"
257,1,0.99,0.99,20240201,1544,"Cafezinho","Cafezinho","Jo�o Suplicy","World","","T"
257,1,0.99,0.99,20240201,1553,"You've Got Another Thing Comin'","Living After Midnight","Judas Priest","Metal","","T"
257,1,0.99,0.99,20240201,1562,"Comin' Home","Unplugged [Live]","Kiss","Rock","","T"
258,1,0.99,0.99,20240209,1576,"Rock And Roll All Nite","Unplugged [Live]","Kiss","Rock","","T"
259,1,0.99,0.99,20240222,1577,"Immigrant Song","BBC Sessions [Disc 2] [Live]","Led Zeppelin","Rock","","T"
259,1,0.99,0.99,20240222,1578,"Heartbreaker","BBC Sessions [Disc 2] [Live]","Led Zeppelin","Rock","","T"
260,1,0.99,0.99,20240222,1580,"Black Dog","BBC Sessions [Disc 2] [Live]","Led Zeppelin","Rock","","T"
260,1,0.99,0.99,20240222,1582,"Stairway To Heaven","BBC Sessions [Disc 2] [Live]","Led Zeppelin","Rock","","T"
261,1,0.99,0.99,20240223,1584,"That's The Way","BBC Sessions [Disc 2] [Live]","Led Zeppelin","Rock","","T"
261,1,0.99,0.99,20240223,1586,"Thank You","BBC Sessions [Disc 2] [Live]","Led Zeppelin","Rock","","T"
261,1,0.99,0.99,20240223,1588,"Poor Tom","Coda","Led Zeppelin","Rock","","T"
261,1,0.99,0.99,20240223,1590,"Walter's Walk","Coda","Led Zeppelin","Rock","","T"
262,1,0.99,0.99,20240224,1594,"Wearing And Tearing","Coda","Led Zeppelin","Rock","","T"
262,1,0.99,0.99,20240224,1598,"The Crunge","Houses Of The Holy","Led Zeppelin","Rock","","T"
262,1,0.99,0.99,20240224,1602,"The Ocean","Houses Of The Holy","Led Zeppelin","Rock","","T"
262,1,0.99,0.99,20240224,1606,"Hot Dog","In Through The Out Door","Led Zeppelin","Rock","","T"
262,1,0.99,0.99,20240224,1610,"Black Dog","IV","Led Zeppelin","Rock","","T"
262,1,0.99,0.99,20240224,1614,"Misty Mountain Hop","IV","Led Zeppelin","Rock","","T"
263,1,0.99,0.99,20240227,1620,"You Shook Me","Led Zeppelin I","Led Zeppelin","Rock","","T"
263,1,0.99,0.99,20240227,1626,"How Many More Times","Led Zeppelin I","Led Zeppelin","Rock","","T"
263,1,0.99,0.99,20240227,1632,"Living Loving Maid (She's Just A Woman)","Led Zeppelin II","Led Zeppelin","Rock","","T"
263,1,0.99,0.99,20240227,1638,"Celebration Day","Led Zeppelin III","Led Zeppelin","Rock","","T"
263,1,0.99,0.99,20240227,1644,"Bron-Y-Aur Stomp","Led Zeppelin III","Led Zeppelin","Rock","","T"
263,1,0.99,0.99,20240227,1650,"Night Flight","Physical Graffiti [Disc 2]","Led Zeppelin","Rock","","T"
263,1,0.99,0.99,20240227,1656,"For Your Life","Presence","Led Zeppelin","Rock","","T"
263,1,0.99,0.99,20240227,1662,"Rock & Roll","The Song Remains The Same (Disc 1)","Led Zeppelin","Rock","","T"
263,1,0.99,0.99,20240227,1668,"Stairway To Heaven","The Song Remains The Same (Disc 2)","Led Zeppelin","Rock","","T"
264,1,0.99,0.99,20240303,1677,"Aloha","A TempestadeTempestade Ou O Livro Dos Dias","Legi�o Urbana","Latin","","T"
264,1,0.99,0.99,20240303,1686,"Ser�","Mais Do Mesmo","Legi�o Urbana","Latin","","T"
264,1,0.99,0.99,20240303,1695,"Pais E Filhos","Mais Do Mesmo","Legi�o Urbana","Latin","","T"
264,1,0.99,0.99,20240303,1704,"Rock And Roll Is Dead","Greatest Hits","Lenny Kravitz","Rock","","T"
264,1,0.99,0.99,20240303,1713,"I Belong To You","Greatest Hits","Lenny Kravitz","Rock","","T"
264,1,0.99,0.99,20240303,1722,"Casa","Lulu Santos - RCA 100 Anos De M�sica - �lbum 01","Lulu Santos","Latin","","T"
264,1,0.99,0.99,20240303,1731,"A Cura","Lulu Santos - RCA 100 Anos De M�sica - �lbum 01","Lulu Santos","Latin","","T"
264,1,0.99,0.99,20240303,1740,"Sereia","Lulu Santos - RCA 100 Anos De M�sica - �lbum 01","Lulu Santos","Latin","","T"
264,1,0.99,0.99,20240303,1749,"Heart Of Lothian: Wide Boy / Curtain Call","Misplaced Childhood","Marillion","Rock","","T"
264,1,0.99,0.99,20240303,1758,"C�rebro Eletr�nico","Barulhinho Bom","Marisa Monte","Latin","","T"
264,1,0.99,0.99,20240303,1767,"A Menina Dan�a","Barulhinho Bom","Marisa Monte","Latin","","T"
264,1,0.99,0.99,20240303,1776,"You've Been A Long Time Coming","Seek And Shall Find: More Of The Best (1963-1981)","Marvin Gaye","R&B/Soul","","T"
264,1,0.99,0.99,20240303,1785,"Abraham Martin And John","Seek And Shall Find: More Of The Best (1963-1981)","Marvin Gaye","R&B/Soul","","T"
264,1,0.99,0.99,20240303,1794,"Everything I Need","The Best Of Men At Work","Men At Work","Rock","","T"
265,1,0.99,0.99,20240311,1808,"Nothing Else Matters","Black Album","Metallica","Metal","","T"
266,1,0.99,0.99,20240324,1809,"Of Wolf And Man","Black Album","Metallica","Metal","","T"
266,1,0.99,0.99,20240324,1810,"The God That Failed","Black Album","Metallica","Metal","","T"
267,1,0.99,0.99,20240324,1812,"The Struggle Within","Black Album","Metallica","Metal","","T"
267,1,0.99,0.99,20240324,1814,"The Small Hours","Garage Inc. (Disc 2)","Metallica","Metal","","T"
268,1,0.99,0.99,20240325,1816,"Crash Course In Brain Surgery","Garage Inc. (Disc 2)","Metallica","Metal","","T"
268,1,0.99,0.99,20240325,1818,"Am I Evil?","Garage Inc. (Disc 2)","Metallica","Metal","","T"
268,1,0.99,0.99,20240325,1820,"Breadfan","Garage Inc. (Disc 2)","Metallica","Metal","","T"
268,1,0.99,0.99,20240325,1822,"Stone Cold Crazy","Garage Inc. (Disc 2)","Metallica","Metal","","T"
269,1,0.99,0.99,20240326,1826,"Damage Case","Garage Inc. (Disc 2)","Metallica","Metal","","T"
269,1,0.99,0.99,20240326,1830,"The Four Horsemen","Kill 'Em All","Metallica","Metal","","T"
269,1,0.99,0.99,20240326,1834,"Whiplash","Kill 'Em All","Metallica","Metal","","T"
269,1,0.99,0.99,20240326,1838,"Metal Militia","Kill 'Em All","Metallica","Metal","","T"
269,1,0.99,0.99,20240326,1842,"Until It Sleeps","Load","Metallica","Metal","","T"
269,1,0.99,0.99,20240326,1846,"Cure","Load","Metallica","Metal","","T"
270,1,0.99,0.99,20240329,1852,"The Outlaw Torn","Load","Metallica","Metal","","T"
270,1,0.99,0.99,20240329,1858,"Leper Messiah","Master Of Puppets","Metallica","Metal","","T"
270,1,0.99,0.99,20240329,1864,"The Unforgiven II","ReLoad","Metallica","Metal","","T"
270,1,0.99,0.99,20240329,1870,"Prince Charming","ReLoad","Metallica","Metal","","T"
270,1,0.99,0.99,20240329,1876,"For Whom The Bell Tolls","Ride The Lightning","Metallica","Metal","","T"
270,1,0.99,0.99,20240329,1882,"Frantic","St. Anger","Metallica","Metal","","T"
270,1,0.99,0.99,20240329,1888,"Shoot Me Again","St. Anger","Metallica","Metal","","T"
270,1,0.99,0.99,20240329,1894,"...And Justice For All","...And Justice For All","Metallica","Metal","","T"
270,1,0.99,0.99,20240329,1900,"To Live Is To Die","...And Justice For All","Metallica","Metal","","T"
271,1,0.99,0.99,20240403,1909,"The Meaning Of The Blues","Miles Ahead","Miles Davis","Jazz","","T"
271,1,0.99,0.99,20240403,1918,"Paisagem Na Janela","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","","T"
271,1,0.99,0.99,20240403,1927,"Para Lennon E McCartney","Milton Nascimento Ao Vivo","Milton Nascimento","Latin","","T"
271,1,0.99,0.99,20240403,1936,"Idolatrada","Minas","Milton Nascimento","Latin","","T"
271,1,0.99,0.99,20240403,1945,"Live To Win","Ace Of Spades","Mot�rhead","Metal","","T"
271,1,0.99,0.99,20240403,1954,"Dirty Love","Ace Of Spades","Mot�rhead","Metal","","T"
271,1,0.99,0.99,20240403,1963,"� Fogo","Demorou...","M�nica Marianno","World","","T"
271,1,0.99,0.99,20240403,1972,"Kickstart My Heart","Motley Crue Greatest Hits","M�tley Cr�e","Metal","","T"
271,1,0.99,0.99,20240403,1981,"Smokin' in The Boys Room","Motley Crue Greatest Hits","M�tley Cr�e","Metal","","T"
271,1,0.99,0.99,20240403,1990,"Smells Like Teen Spirit","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","","T"
271,1,0.99,0.99,20240403,1999,"Polly","From The Muddy Banks Of The Wishkah [Live]","Nirvana","Rock","","T"
271,1,0.99,0.99,20240403,2008,"Polly","Nevermind","Nirvana","Rock","","T"
271,1,0.99,0.99,20240403,2017,"Sangue Latino","Compositores","O Ter�o","Rock","","T"
271,1,0.99,0.99,20240403,2026,"�s Vezes","Compositores","O Ter�o","Rock","","T"
272,1,0.99,0.99,20240411,2040,"Revolta Olodum","Olodum","Olodum","Latin","","T"
273,1,0.99,0.99,20240424,2041,"Reggae Odoy�","Olodum","Olodum","Latin","","T"
273,1,0.99,0.99,20240424,2042,"Protesto Do Olodum (Ao Vivo)","Olodum","Olodum","Latin","","T"
274,1,0.99,0.99,20240424,2044,"Vulc�o Dub - Fui Eu","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
274,1,0.99,0.99,20240424,2046,"Manguetown","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
275,1,0.99,0.99,20240425,2048,"Bora-Bora","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
275,1,0.99,0.99,20240425,2050,"I Feel Good (I Got You) - Sossego","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
275,1,0.99,0.99,20240425,2052,"Sincero Breu","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
275,1,0.99,0.99,20240425,2054,"Selvagem","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
276,1,0.99,0.99,20240426,2058,"Navegar Impreciso","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
276,1,0.99,0.99,20240426,2062,"Life During Wartime","Ac�stico MTV","Os Paralamas Do Sucesso","Latin","","T"
276,1,0.99,0.99,20240426,2066,"Tendo A Lua","Arquivo II","Os Paralamas Do Sucesso","Latin","","T"
276,1,0.99,0.99,20240426,2070,"Busca Vida","Arquivo II","Os Paralamas Do Sucesso","Latin","","T"
276,1,0.99,0.99,20240426,2074,"Ela Disse Adeus","Arquivo II","Os Paralamas Do Sucesso","Latin","","T"
276,1,0.99,0.99,20240426,2078,"�culos","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","","T"
277,1,0.99,0.99,20240429,2084,"O Beco","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","","T"
277,1,0.99,0.99,20240429,2090,"Romance Ideal","Arquivo Os Paralamas Do Sucesso","Os Paralamas Do Sucesso","Latin","","T"
277,1,0.99,0.99,20240429,2096,"Flying High Again","Diary of a Madman (Remastered)","Ozzy Osbourne","Rock","","T"
277,1,0.99,0.99,20240429,2102,"Mr. Crowley","Tribute","Ozzy Osbourne","Metal","","T"
277,1,0.99,0.99,20240429,2108,"Children Of The Grave","Tribute","Ozzy Osbourne","Metal","","T"
277,1,0.99,0.99,20240429,2114,"When The World Was Young","Walking Into Clarksdale","Page & Plant","Rock","","T"
277,1,0.99,0.99,20240429,2120,"Walking Into Clarksdale","Walking Into Clarksdale","Page & Plant","Rock","","T"
277,1,0.99,0.99,20240429,2126,"Slug","Original Soundtracks 1","Passengers","Soundtrack","","T"
277,1,0.99,0.99,20240429,2132,"Ito Okashi","Original Soundtracks 1","Passengers","Soundtrack","","T"
